dataset,domain,method,seed,role,class_name,native_AP50,AP50,AP50_percent,status,precision,evidence
DIOR,contrast,F_text_only,42,ema,airport,0.006,0.006,0.6,valid_native_test,printed class_ap.txt (typically 3 decimals),.221:/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/f_deletion_runs_daa3992/dior/contrast/seed_42/methods/F_text_only/ddp2/eval_full_contrast_ids_v1/class_ap.txt
DIOR,contrast,F_text_only,42,ema,baseballfield,0.523,0.523,52.300000000000004,valid_native_test,printed class_ap.txt (typically 3 decimals),.221:/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/f_deletion_runs_daa3992/dior/contrast/seed_42/methods/F_text_only/ddp2/eval_full_contrast_ids_v1/class_ap.txt
DIOR,contrast,F_text_only,42,ema,basketballcourt,0.357,0.357,35.699999999999996,valid_native_test,printed class_ap.txt (typically 3 decimals),.221:/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/f_deletion_runs_daa3992/dior/contrast/seed_42/methods/F_text_only/ddp2/eval_full_contrast_ids_v1/class_ap.txt
DIOR,contrast,F_text_only,42,ema,bridge,0.111,0.111,11.1,valid_native_test,printed class_ap.txt (typically 3 decimals),.221:/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/f_deletion_runs_daa3992/dior/contrast/seed_42/methods/F_text_only/ddp2/eval_full_contrast_ids_v1/class_ap.txt
DIOR,contrast,F_text_only,42,ema,chimney,0.379,0.379,37.9,valid_native_test,printed class_ap.txt (typically 3 decimals),.221:/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/f_deletion_runs_daa3992/dior/contrast/seed_42/methods/F_text_only/ddp2/eval_full_contrast_ids_v1/class_ap.txt
DIOR,contrast,F_text_only,42,ema,expressway-service-area,0.24,0.24,24.0,valid_native_test,printed class_ap.txt (typically 3 decimals),.221:/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/f_deletion_runs_daa3992/dior/contrast/seed_42/methods/F_text_only/ddp2/eval_full_contrast_ids_v1/class_ap.txt
DIOR,contrast,F_text_only,42,ema,expressway-toll-station,0.191,0.191,19.1,valid_native_test,printed class_ap.txt (typically 3 decimals),.221:/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/f_deletion_runs_daa3992/dior/contrast/seed_42/methods/F_text_only/ddp2/eval_full_contrast_ids_v1/class_ap.txt
DIOR,contrast,F_text_only,42,ema,dam,0.091,0.091,9.1,valid_native_test,printed class_ap.txt (typically 3 decimals),.221:/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/f_deletion_runs_daa3992/dior/contrast/seed_42/methods/F_text_only/ddp2/eval_full_contrast_ids_v1/class_ap.txt
DIOR,contrast,F_text_only,42,ema,golffield,0.224,0.224,22.400000000000002,valid_native_test,printed class_ap.txt (typically 3 decimals),.221:/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/f_deletion_runs_daa3992/dior/contrast/seed_42/methods/F_text_only/ddp2/eval_full_contrast_ids_v1/class_ap.txt
DIOR,contrast,F_text_only,42,ema,groundtrackfield,0.237,0.237,23.7,valid_native_test,printed class_ap.txt (typically 3 decimals),.221:/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/f_deletion_runs_daa3992/dior/contrast/seed_42/methods/F_text_only/ddp2/eval_full_contrast_ids_v1/class_ap.txt
DIOR,contrast,F_text_only,42,ema,harbor,0.119,0.119,11.899999999999999,valid_native_test,printed class_ap.txt (typically 3 decimals),.221:/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/f_deletion_runs_daa3992/dior/contrast/seed_42/methods/F_text_only/ddp2/eval_full_contrast_ids_v1/class_ap.txt
DIOR,contrast,F_text_only,42,ema,overpass,0.167,0.167,16.7,valid_native_test,printed class_ap.txt (typically 3 decimals),.221:/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/f_deletion_runs_daa3992/dior/contrast/seed_42/methods/F_text_only/ddp2/eval_full_contrast_ids_v1/class_ap.txt
DIOR,contrast,F_text_only,42,ema,ship,0.671,0.671,67.10000000000001,valid_native_test,printed class_ap.txt (typically 3 decimals),.221:/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/f_deletion_runs_daa3992/dior/contrast/seed_42/methods/F_text_only/ddp2/eval_full_contrast_ids_v1/class_ap.txt
DIOR,contrast,F_text_only,42,ema,stadium,0.221,0.221,22.1,valid_native_test,printed class_ap.txt (typically 3 decimals),.221:/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/f_deletion_runs_daa3992/dior/contrast/seed_42/methods/F_text_only/ddp2/eval_full_contrast_ids_v1/class_ap.txt
DIOR,contrast,F_text_only,42,ema,storagetank,0.458,0.458,45.800000000000004,valid_native_test,printed class_ap.txt (typically 3 decimals),.221:/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/f_deletion_runs_daa3992/dior/contrast/seed_42/methods/F_text_only/ddp2/eval_full_contrast_ids_v1/class_ap.txt
DIOR,contrast,F_text_only,42,ema,tenniscourt,0.612,0.612,61.199999999999996,valid_native_test,printed class_ap.txt (typically 3 decimals),.221:/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/f_deletion_runs_daa3992/dior/contrast/seed_42/methods/F_text_only/ddp2/eval_full_contrast_ids_v1/class_ap.txt
DIOR,contrast,F_text_only,42,ema,trainstation,0.091,0.091,9.1,valid_native_test,printed class_ap.txt (typically 3 decimals),.221:/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/f_deletion_runs_daa3992/dior/contrast/seed_42/methods/F_text_only/ddp2/eval_full_contrast_ids_v1/class_ap.txt
DIOR,contrast,F_text_only,42,ema,vehicle,0.283,0.283,28.299999999999997,valid_native_test,printed class_ap.txt (typically 3 decimals),.221:/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/f_deletion_runs_daa3992/dior/contrast/seed_42/methods/F_text_only/ddp2/eval_full_contrast_ids_v1/class_ap.txt
DIOR,contrast,F_text_only,42,ema,windmill,0.177,0.177,17.7,valid_native_test,printed class_ap.txt (typically 3 decimals),.221:/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/f_deletion_runs_daa3992/dior/contrast/seed_42/methods/F_text_only/ddp2/eval_full_contrast_ids_v1/class_ap.txt
DIOR,contrast,F_text_only,43,ema,airplane,0.477,0.477,47.699999999999996,valid_native_test,printed class_ap.txt (typically 3 decimals),.221:/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/f_deletion_runs_daa3992/dior/contrast/seed_43/methods/F_text_only/ddp2/eval_full_contrast_ids_v1/class_ap.txt
DIOR,contrast,F_text_only,43,ema,airport,0.006,0.006,0.6,valid_native_test,printed class_ap.txt (typically 3 decimals),.221:/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/f_deletion_runs_daa3992/dior/contrast/seed_43/methods/F_text_only/ddp2/eval_full_contrast_ids_v1/class_ap.txt
DIOR,contrast,F_text_only,43,ema,baseballfield,0.523,0.523,52.300000000000004,valid_native_test,printed class_ap.txt (typically 3 decimals),.221:/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/f_deletion_runs_daa3992/dior/contrast/seed_43/methods/F_text_only/ddp2/eval_full_contrast_ids_v1/class_ap.txt
DIOR,contrast,F_text_only,43,ema,basketballcourt,0.356,0.356,35.6,valid_native_test,printed class_ap.txt (typically 3 decimals),.221:/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/f_deletion_runs_daa3992/dior/contrast/seed_43/methods/F_text_only/ddp2/eval_full_contrast_ids_v1/class_ap.txt
DIOR,contrast,F_text_only,43,ema,bridge,0.072,0.072,7.199999999999999,valid_native_test,printed class_ap.txt (typically 3 decimals),.221:/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/f_deletion_runs_daa3992/dior/contrast/seed_43/methods/F_text_only/ddp2/eval_full_contrast_ids_v1/class_ap.txt
DIOR,contrast,F_text_only,43,ema,chimney,0.375,0.375,37.5,valid_native_test,printed class_ap.txt (typically 3 decimals),.221:/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/f_deletion_runs_daa3992/dior/contrast/seed_43/methods/F_text_only/ddp2/eval_full_contrast_ids_v1/class_ap.txt
DIOR,contrast,F_text_only,43,ema,expressway-service-area,0.237,0.237,23.7,valid_native_test,printed class_ap.txt (typically 3 decimals),.221:/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/f_deletion_runs_daa3992/dior/contrast/seed_43/methods/F_text_only/ddp2/eval_full_contrast_ids_v1/class_ap.txt
DIOR,contrast,F_text_only,43,ema,expressway-toll-station,0.192,0.192,19.2,valid_native_test,printed class_ap.txt (typically 3 decimals),.221:/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/f_deletion_runs_daa3992/dior/contrast/seed_43/methods/F_text_only/ddp2/eval_full_contrast_ids_v1/class_ap.txt
DIOR,contrast,F_text_only,43,ema,dam,0.091,0.091,9.1,valid_native_test,printed class_ap.txt (typically 3 decimals),.221:/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/f_deletion_runs_daa3992/dior/contrast/seed_43/methods/F_text_only/ddp2/eval_full_contrast_ids_v1/class_ap.txt
DIOR,contrast,F_text_only,43,ema,golffield,0.219,0.219,21.9,valid_native_test,printed class_ap.txt (typically 3 decimals),.221:/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/f_deletion_runs_daa3992/dior/contrast/seed_43/methods/F_text_only/ddp2/eval_full_contrast_ids_v1/class_ap.txt
DIOR,contrast,F_text_only,43,ema,groundtrackfield,0.236,0.236,23.599999999999998,valid_native_test,printed class_ap.txt (typically 3 decimals),.221:/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/f_deletion_runs_daa3992/dior/contrast/seed_43/methods/F_text_only/ddp2/eval_full_contrast_ids_v1/class_ap.txt
DIOR,contrast,F_text_only,43,ema,harbor,0.119,0.119,11.899999999999999,valid_native_test,printed class_ap.txt (typically 3 decimals),.221:/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/f_deletion_runs_daa3992/dior/contrast/seed_43/methods/F_text_only/ddp2/eval_full_contrast_ids_v1/class_ap.txt
DIOR,contrast,F_text_only,43,ema,overpass,0.162,0.162,16.2,valid_native_test,printed class_ap.txt (typically 3 decimals),.221:/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/f_deletion_runs_daa3992/dior/contrast/seed_43/methods/F_text_only/ddp2/eval_full_contrast_ids_v1/class_ap.txt
DIOR,contrast,F_text_only,43,ema,ship,0.675,0.675,67.5,valid_native_test,printed class_ap.txt (typically 3 decimals),.221:/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/f_deletion_runs_daa3992/dior/contrast/seed_43/methods/F_text_only/ddp2/eval_full_contrast_ids_v1/class_ap.txt
DIOR,contrast,F_text_only,43,ema,stadium,0.225,0.225,22.5,valid_native_test,printed class_ap.txt (typically 3 decimals),.221:/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/f_deletion_runs_daa3992/dior/contrast/seed_43/methods/F_text_only/ddp2/eval_full_contrast_ids_v1/class_ap.txt
DIOR,contrast,F_text_only,43,ema,storagetank,0.457,0.457,45.7,valid_native_test,printed class_ap.txt (typically 3 decimals),.221:/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/f_deletion_runs_daa3992/dior/contrast/seed_43/methods/F_text_only/ddp2/eval_full_contrast_ids_v1/class_ap.txt
DIOR,contrast,F_text_only,43,ema,tenniscourt,0.612,0.612,61.199999999999996,valid_native_test,printed class_ap.txt (typically 3 decimals),.221:/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/f_deletion_runs_daa3992/dior/contrast/seed_43/methods/F_text_only/ddp2/eval_full_contrast_ids_v1/class_ap.txt
DIOR,contrast,F_text_only,43,ema,trainstation,0.092,0.092,9.2,valid_native_test,printed class_ap.txt (typically 3 decimals),.221:/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/f_deletion_runs_daa3992/dior/contrast/seed_43/methods/F_text_only/ddp2/eval_full_contrast_ids_v1/class_ap.txt
DIOR,contrast,F_text_only,43,ema,vehicle,0.282,0.282,28.199999999999996,valid_native_test,printed class_ap.txt (typically 3 decimals),.221:/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/f_deletion_runs_daa3992/dior/contrast/seed_43/methods/F_text_only/ddp2/eval_full_contrast_ids_v1/class_ap.txt
DIOR,contrast,F_text_only,43,ema,windmill,0.177,0.177,17.7,valid_native_test,printed class_ap.txt (typically 3 decimals),.221:/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/f_deletion_runs_daa3992/dior/contrast/seed_43/methods/F_text_only/ddp2/eval_full_contrast_ids_v1/class_ap.txt
DIOR,contrast,F_text_only,44,ema,airplane,0.475,0.475,47.5,valid_native_test,printed class_ap.txt (typically 3 decimals),.221:/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/f_deletion_runs_daa3992/dior/contrast/seed_44/methods/F_text_only/ddp2/eval_full_contrast_ids_v1/class_ap.txt
DIOR,contrast,F_text_only,44,ema,airport,0.011,0.011,1.0999999999999999,valid_native_test,printed class_ap.txt (typically 3 decimals),.221:/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/f_deletion_runs_daa3992/dior/contrast/seed_44/methods/F_text_only/ddp2/eval_full_contrast_ids_v1/class_ap.txt
DIOR,contrast,F_text_only,44,ema,baseballfield,0.522,0.522,52.2,valid_native_test,printed class_ap.txt (typically 3 decimals),.221:/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/f_deletion_runs_daa3992/dior/contrast/seed_44/methods/F_text_only/ddp2/eval_full_contrast_ids_v1/class_ap.txt
DIOR,contrast,F_text_only,44,ema,basketballcourt,0.358,0.358,35.8,valid_native_test,printed class_ap.txt (typically 3 decimals),.221:/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/f_deletion_runs_daa3992/dior/contrast/seed_44/methods/F_text_only/ddp2/eval_full_contrast_ids_v1/class_ap.txt
DIOR,contrast,F_text_only,44,ema,bridge,0.071,0.071,7.1,valid_native_test,printed class_ap.txt (typically 3 decimals),.221:/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/f_deletion_runs_daa3992/dior/contrast/seed_44/methods/F_text_only/ddp2/eval_full_contrast_ids_v1/class_ap.txt
DIOR,contrast,F_text_only,44,ema,chimney,0.378,0.378,37.8,valid_native_test,printed class_ap.txt (typically 3 decimals),.221:/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/f_deletion_runs_daa3992/dior/contrast/seed_44/methods/F_text_only/ddp2/eval_full_contrast_ids_v1/class_ap.txt
DIOR,contrast,F_text_only,44,ema,expressway-service-area,0.239,0.239,23.9,valid_native_test,printed class_ap.txt (typically 3 decimals),.221:/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/f_deletion_runs_daa3992/dior/contrast/seed_44/methods/F_text_only/ddp2/eval_full_contrast_ids_v1/class_ap.txt
DIOR,contrast,F_text_only,44,ema,expressway-toll-station,0.191,0.191,19.1,valid_native_test,printed class_ap.txt (typically 3 decimals),.221:/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/f_deletion_runs_daa3992/dior/contrast/seed_44/methods/F_text_only/ddp2/eval_full_contrast_ids_v1/class_ap.txt
DIOR,contrast,F_text_only,44,ema,dam,0.091,0.091,9.1,valid_native_test,printed class_ap.txt (typically 3 decimals),.221:/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/f_deletion_runs_daa3992/dior/contrast/seed_44/methods/F_text_only/ddp2/eval_full_contrast_ids_v1/class_ap.txt
DIOR,contrast,F_text_only,44,ema,golffield,0.221,0.221,22.1,valid_native_test,printed class_ap.txt (typically 3 decimals),.221:/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/f_deletion_runs_daa3992/dior/contrast/seed_44/methods/F_text_only/ddp2/eval_full_contrast_ids_v1/class_ap.txt
DIOR,contrast,F_text_only,44,ema,groundtrackfield,0.224,0.224,22.400000000000002,valid_native_test,printed class_ap.txt (typically 3 decimals),.221:/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/f_deletion_runs_daa3992/dior/contrast/seed_44/methods/F_text_only/ddp2/eval_full_contrast_ids_v1/class_ap.txt
DIOR,contrast,F_text_only,44,ema,harbor,0.12,0.12,12.0,valid_native_test,printed class_ap.txt (typically 3 decimals),.221:/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/f_deletion_runs_daa3992/dior/contrast/seed_44/methods/F_text_only/ddp2/eval_full_contrast_ids_v1/class_ap.txt
DIOR,contrast,F_text_only,44,ema,overpass,0.162,0.162,16.2,valid_native_test,printed class_ap.txt (typically 3 decimals),.221:/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/f_deletion_runs_daa3992/dior/contrast/seed_44/methods/F_text_only/ddp2/eval_full_contrast_ids_v1/class_ap.txt
DIOR,contrast,F_text_only,44,ema,ship,0.674,0.674,67.4,valid_native_test,printed class_ap.txt (typically 3 decimals),.221:/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/f_deletion_runs_daa3992/dior/contrast/seed_44/methods/F_text_only/ddp2/eval_full_contrast_ids_v1/class_ap.txt
DIOR,contrast,F_text_only,44,ema,stadium,0.217,0.217,21.7,valid_native_test,printed class_ap.txt (typically 3 decimals),.221:/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/f_deletion_runs_daa3992/dior/contrast/seed_44/methods/F_text_only/ddp2/eval_full_contrast_ids_v1/class_ap.txt
DIOR,contrast,F_text_only,44,ema,storagetank,0.459,0.459,45.9,valid_native_test,printed class_ap.txt (typically 3 decimals),.221:/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/f_deletion_runs_daa3992/dior/contrast/seed_44/methods/F_text_only/ddp2/eval_full_contrast_ids_v1/class_ap.txt
DIOR,contrast,F_text_only,44,ema,tenniscourt,0.613,0.613,61.3,valid_native_test,printed class_ap.txt (typically 3 decimals),.221:/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/f_deletion_runs_daa3992/dior/contrast/seed_44/methods/F_text_only/ddp2/eval_full_contrast_ids_v1/class_ap.txt
DIOR,contrast,F_text_only,44,ema,trainstation,0.09,0.09,9.0,valid_native_test,printed class_ap.txt (typically 3 decimals),.221:/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/f_deletion_runs_daa3992/dior/contrast/seed_44/methods/F_text_only/ddp2/eval_full_contrast_ids_v1/class_ap.txt
DIOR,contrast,F_text_only,44,ema,vehicle,0.285,0.285,28.499999999999996,valid_native_test,printed class_ap.txt (typically 3 decimals),.221:/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/f_deletion_runs_daa3992/dior/contrast/seed_44/methods/F_text_only/ddp2/eval_full_contrast_ids_v1/class_ap.txt
DIOR,contrast,F_text_only,44,ema,windmill,0.176,0.176,17.599999999999998,valid_native_test,printed class_ap.txt (typically 3 decimals),.221:/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/f_deletion_runs_daa3992/dior/contrast/seed_44/methods/F_text_only/ddp2/eval_full_contrast_ids_v1/class_ap.txt
DIOR,contrast,F_veto_only,42,ema,airplane,0.489,0.489,48.9,valid_native_test,printed class_ap.txt (typically 3 decimals),.221:/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/f_deletion_runs_daa3992/dior/contrast/seed_42/methods/F_veto_only/ddp2/eval_full_contrast_ids_v1/class_ap.txt
DIOR,contrast,F_veto_only,42,ema,airport,0.011,0.011,1.0999999999999999,valid_native_test,printed class_ap.txt (typically 3 decimals),.221:/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/f_deletion_runs_daa3992/dior/contrast/seed_42/methods/F_veto_only/ddp2/eval_full_contrast_ids_v1/class_ap.txt
DIOR,contrast,F_veto_only,42,ema,baseballfield,0.525,0.525,52.5,valid_native_test,printed class_ap.txt (typically 3 decimals),.221:/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/f_deletion_runs_daa3992/dior/contrast/seed_42/methods/F_veto_only/ddp2/eval_full_contrast_ids_v1/class_ap.txt
DIOR,contrast,F_veto_only,42,ema,basketballcourt,0.357,0.357,35.699999999999996,valid_native_test,printed class_ap.txt (typically 3 decimals),.221:/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/f_deletion_runs_daa3992/dior/contrast/seed_42/methods/F_veto_only/ddp2/eval_full_contrast_ids_v1/class_ap.txt
